fecha_key,fecha,year,mes,dia,nombre_dia,nombre_mes,trimestre,semestre
468,2016-04-12,2016,4,12,Martes,Abril,2,1
469,2016-04-13,2016,4,13,Miércoles,Abril,2,1
470,2016-04-14,2016,4,14,Jueves,Abril,2,1
471,2016-04-15,2016,4,15,Viernes,Abril,2,1
472,2016-04-16,2016,4,16,Sábado,Abril,2,1
473,2016-04-17,2016,4,17,Domingo,Abril,2,1
474,2016-04-18,2016,4,18,Lunes,Abril,2,1
475,2016-04-19,2016,4,19,Martes,Abril,2,1
476,2016-04-20,2016,4,20,Miércoles,Abril,2,1
477,2016-04-21,2016,4,21,Jueves,Abril,2,1
478,2016-04-22,2016,4,22,Viernes,Abril,2,1
479,2016-04-23,2016,4,23,Sábado,Abril,2,1
480,2016-04-24,2016,4,24,Domingo,Abril,2,1
481,2016-04-25,2016,4,25,Lunes,Abril,2,1
482,2016-04-26,2016,4,26,Martes,Abril,2,1
483,2016-04-27,2016,4,27,Miércoles,Abril,2,1
484,2016-04-28,2016,4,28,Jueves,Abril,2,1
485,2016-04-29,2016,4,29,Viernes,Abril,2,1
486,2016-04-30,2016,4,30,Sábado,Abril,2,1
487,2016-05-01,2016,5,1,Domingo,Mayo,2,1
488,2016-05-02,2016,5,2,Lunes,Mayo,2,1
489,2016-05-03,2016,5,3,Martes,Mayo,2,1
490,2016-05-04,2016,5,4,Miércoles,Mayo,2,1
491,2016-05-05,2016,5,5,Jueves,Mayo,2,1
492,2016-05-06,2016,5,6,Viernes,Mayo,2,1
493,2016-05-07,2016,5,7,Sábado,Mayo,2,1
494,2016-05-08,2016,5,8,Domingo,Mayo,2,1
495,2016-05-09,2016,5,9,Lunes,Mayo,2,1
496,2016-05-10,2016,5,10,Martes,Mayo,2,1
497,2016-05-11,2016,5,11,Miércoles,Mayo,2,1
498,2016-05-12,2016,5,12,Jueves,Mayo,2,1
499,2016-05-13,2016,5,13,Viernes,Mayo,2,1
500,2016-05-14,2016,5,14,Sábado,Mayo,2,1
501,2016-05-15,2016,5,15,Domingo,Mayo,2,1
502,2016-05-16,2016,5,16,Lunes,Mayo,2,1
503,2016-05-17,2016,5,17,Martes,Mayo,2,1
504,2016-05-18,2016,5,18,Miércoles,Mayo,2,1
505,2016-05-19,2016,5,19,Jueves,Mayo,2,1
506,2016-05-20,2016,5,20,Viernes,Mayo,2,1
507,2016-05-21,2016,5,21,Sábado,Mayo,2,1
508,2016-05-22,2016,5,22,Domingo,Mayo,2,1
509,2016-05-23,2016,5,23,Lunes,Mayo,2,1
510,2016-05-24,2016,5,24,Martes,Mayo,2,1
511,2016-05-25,2016,5,25,Miércoles,Mayo,2,1
512,2016-05-26,2016,5,26,Jueves,Mayo,2,1
513,2016-05-27,2016,5,27,Viernes,Mayo,2,1
514,2016-05-28,2016,5,28,Sábado,Mayo,2,1
515,2016-05-29,2016,5,29,Domingo,Mayo,2,1
516,2016-05-30,2016,5,30,Lunes,Mayo,2,1
517,2016-05-31,2016,5,31,Martes,Mayo,2,1
518,2016-06-01,2016,6,1,Miércoles,Junio,2,1
519,2016-06-02,2016,6,2,Jueves,Junio,2,1
520,2016-06-03,2016,6,3,Viernes,Junio,2,1
521,2016-06-04,2016,6,4,Sábado,Junio,2,1
522,2016-06-05,2016,6,5,Domingo,Junio,2,1
523,2016-06-06,2016,6,6,Lunes,Junio,2,1
524,2016-06-07,2016,6,7,Martes,Junio,2,1
525,2016-06-08,2016,6,8,Miércoles,Junio,2,1
526,2016-06-09,2016,6,9,Jueves,Junio,2,1
527,2016-06-10,2016,6,10,Viernes,Junio,2,1
528,2016-06-11,2016,6,11,Sábado,Junio,2,1
529,2016-06-12,2016,6,12,Domingo,Junio,2,1
530,2016-06-13,2016,6,13,Lunes,Junio,2,1
531,2016-06-14,2016,6,14,Martes,Junio,2,1
532,2016-06-15,2016,6,15,Miércoles,Junio,2,1
533,2016-06-16,2016,6,16,Jueves,Junio,2,1
534,2016-06-17,2016,6,17,Viernes,Junio,2,1
535,2016-06-18,2016,6,18,Sábado,Junio,2,1
536,2016-06-19,2016,6,19,Domingo,Junio,2,1
537,2016-06-20,2016,6,20,Lunes,Junio,2,1
538,2016-06-21,2016,6,21,Martes,Junio,2,1
539,2016-06-22,2016,6,22,Miércoles,Junio,2,1
540,2016-06-23,2016,6,23,Jueves,Junio,2,1
541,2016-06-24,2016,6,24,Viernes,Junio,2,1
542,2016-06-25,2016,6,25,Sábado,Junio,2,1
543,2016-06-26,2016,6,26,Domingo,Junio,2,1
544,2016-06-27,2016,6,27,Lunes,Junio,2,1
545,2016-06-28,2016,6,28,Martes,Junio,2,1
546,2016-06-29,2016,6,29,Miércoles,Junio,2,1
547,2016-06-30,2016,6,30,Jueves,Junio,2,1
548,2016-07-01,2016,7,1,Viernes,Julio,3,2
549,2016-07-02,2016,7,2,Sábado,Julio,3,2
550,2016-07-03,2016,7,3,Domingo,Julio,3,2
551,2016-07-04,2016,7,4,Lunes,Julio,3,2
552,2016-07-05,2016,7,5,Martes,Julio,3,2
553,2016-07-06,2016,7,6,Miércoles,Julio,3,2
554,2016-07-07,2016,7,7,Jueves,Julio,3,2
555,2016-07-08,2016,7,8,Viernes,Julio,3,2
556,2016-07-09,2016,7,9,Sábado,Julio,3,2
557,2016-07-10,2016,7,10,Domingo,Julio,3,2
558,2016-07-11,2016,7,11,Lunes,Julio,3,2
559,2016-07-12,2016,7,12,Martes,Julio,3,2
560,2016-07-13,2016,7,13,Miércoles,Julio,3,2
561,2016-07-14,2016,7,14,Jueves,Julio,3,2
562,2016-07-15,2016,7,15,Viernes,Julio,3,2
563,2016-07-16,2016,7,16,Sábado,Julio,3,2
564,2016-07-17,2016,7,17,Domingo,Julio,3,2
565,2016-07-18,2016,7,18,Lunes,Julio,3,2
566,2016-07-19,2016,7,19,Martes,Julio,3,2
567,2016-07-20,2016,7,20,Miércoles,Julio,3,2
568,2016-07-21,2016,7,21,Jueves,Julio,3,2
569,2016-07-22,2016,7,22,Viernes,Julio,3,2
570,2016-07-23,2016,7,23,Sábado,Julio,3,2
571,2016-07-24,2016,7,24,Domingo,Julio,3,2
572,2016-07-25,2016,7,25,Lunes,Julio,3,2
573,2016-07-26,2016,7,26,Martes,Julio,3,2
574,2016-07-27,2016,7,27,Miércoles,Julio,3,2
575,2016-07-28,2016,7,28,Jueves,Julio,3,2
576,2016-07-29,2016,7,29,Viernes,Julio,3,2
577,2016-07-30,2016,7,30,Sábado,Julio,3,2
578,2016-07-31,2016,7,31,Domingo,Julio,3,2
579,2016-08-01,2016,8,1,Lunes,Agosto,3,2
580,2016-08-02,2016,8,2,Martes,Agosto,3,2
581,2016-08-03,2016,8,3,Miércoles,Agosto,3,2
582,2016-08-04,2016,8,4,Jueves,Agosto,3,2
583,2016-08-05,2016,8,5,Viernes,Agosto,3,2
584,2016-08-06,2016,8,6,Sábado,Agosto,3,2
585,2016-08-07,2016,8,7,Domingo,Agosto,3,2
586,2016-08-08,2016,8,8,Lunes,Agosto,3,2
587,2016-08-09,2016,8,9,Martes,Agosto,3,2
588,2016-08-10,2016,8,10,Miércoles,Agosto,3,2
589,2016-08-11,2016,8,11,Jueves,Agosto,3,2
590,2016-08-12,2016,8,12,Viernes,Agosto,3,2
591,2016-08-13,2016,8,13,Sábado,Agosto,3,2
592,2016-08-14,2016,8,14,Domingo,Agosto,3,2
593,2016-08-15,2016,8,15,Lunes,Agosto,3,2
594,2016-08-16,2016,8,16,Martes,Agosto,3,2
595,2016-08-17,2016,8,17,Miércoles,Agosto,3,2
596,2016-08-18,2016,8,18,Jueves,Agosto,3,2
597,2016-08-19,2016,8,19,Viernes,Agosto,3,2
598,2016-08-20,2016,8,20,Sábado,Agosto,3,2
599,2016-08-21,2016,8,21,Domingo,Agosto,3,2
600,2016-08-22,2016,8,22,Lunes,Agosto,3,2
601,2016-08-23,2016,8,23,Martes,Agosto,3,2
602,2016-08-24,2016,8,24,Miércoles,Agosto,3,2
603,2016-08-25,2016,8,25,Jueves,Agosto,3,2
604,2016-08-26,2016,8,26,Viernes,Agosto,3,2
605,2016-08-27,2016,8,27,Sábado,Agosto,3,2
606,2016-08-28,2016,8,28,Domingo,Agosto,3,2
607,2016-08-29,2016,8,29,Lunes,Agosto,3,2
608,2016-08-30,2016,8,30,Martes,Agosto,3,2
609,2016-08-31,2016,8,31,Miércoles,Agosto,3,2
610,2016-09-01,2016,9,1,Jueves,Septiembre,3,2
611,2016-09-02,2016,9,2,Viernes,Septiembre,3,2
612,2016-09-03,2016,9,3,Sábado,Septiembre,3,2
613,2016-09-04,2016,9,4,Domingo,Septiembre,3,2
614,2016-09-05,2016,9,5,Lunes,Septiembre,3,2
615,2016-09-06,2016,9,6,Martes,Septiembre,3,2
616,2016-09-07,2016,9,7,Miércoles,Septiembre,3,2
617,2016-09-08,2016,9,8,Jueves,Septiembre,3,2
618,2016-09-09,2016,9,9,Viernes,Septiembre,3,2
619,2016-09-10,2016,9,10,Sábado,Septiembre,3,2
620,2016-09-11,2016,9,11,Domingo,Septiembre,3,2
621,2016-09-12,2016,9,12,Lunes,Septiembre,3,2
622,2016-09-13,2016,9,13,Martes,Septiembre,3,2
623,2016-09-14,2016,9,14,Miércoles,Septiembre,3,2
624,2016-09-15,2016,9,15,Jueves,Septiembre,3,2
625,2016-09-16,2016,9,16,Viernes,Septiembre,3,2
626,2016-09-17,2016,9,17,Sábado,Septiembre,3,2
627,2016-09-18,2016,9,18,Domingo,Septiembre,3,2
628,2016-09-19,2016,9,19,Lunes,Septiembre,3,2
629,2016-09-20,2016,9,20,Martes,Septiembre,3,2
630,2016-09-21,2016,9,21,Miércoles,Septiembre,3,2
631,2016-09-22,2016,9,22,Jueves,Septiembre,3,2
632,2016-09-23,2016,9,23,Viernes,Septiembre,3,2
633,2016-09-24,2016,9,24,Sábado,Septiembre,3,2
634,2016-09-25,2016,9,25,Domingo,Septiembre,3,2
635,2016-09-26,2016,9,26,Lunes,Septiembre,3,2
636,2016-09-27,2016,9,27,Martes,Septiembre,3,2
637,2016-09-28,2016,9,28,Miércoles,Septiembre,3,2
638,2016-09-29,2016,9,29,Jueves,Septiembre,3,2
639,2016-09-30,2016,9,30,Viernes,Septiembre,3,2
640,2016-10-01,2016,10,1,Sábado,Octubre,4,2
641,2016-10-02,2016,10,2,Domingo,Octubre,4,2
642,2016-10-03,2016,10,3,Lunes,Octubre,4,2
643,2016-10-04,2016,10,4,Martes,Octubre,4,2
644,2016-10-05,2016,10,5,Miércoles,Octubre,4,2
645,2016-10-06,2016,10,6,Jueves,Octubre,4,2
646,2016-10-07,2016,10,7,Viernes,Octubre,4,2
647,2016-10-08,2016,10,8,Sábado,Octubre,4,2
648,2016-10-09,2016,10,9,Domingo,Octubre,4,2
649,2016-10-10,2016,10,10,Lunes,Octubre,4,2
650,2016-10-11,2016,10,11,Martes,Octubre,4,2
651,2016-10-12,2016,10,12,Miércoles,Octubre,4,2
652,2016-10-13,2016,10,13,Jueves,Octubre,4,2
653,2016-10-14,2016,10,14,Viernes,Octubre,4,2
654,2016-10-15,2016,10,15,Sábado,Octubre,4,2
655,2016-10-16,2016,10,16,Domingo,Octubre,4,2
656,2016-10-17,2016,10,17,Lunes,Octubre,4,2
657,2016-10-18,2016,10,18,Martes,Octubre,4,2
658,2016-10-19,2016,10,19,Miércoles,Octubre,4,2
659,2016-10-20,2016,10,20,Jueves,Octubre,4,2
660,2016-10-21,2016,10,21,Viernes,Octubre,4,2
661,2016-10-22,2016,10,22,Sábado,Octubre,4,2
662,2016-10-23,2016,10,23,Domingo,Octubre,4,2
663,2016-10-24,2016,10,24,Lunes,Octubre,4,2
664,2016-10-25,2016,10,25,Martes,Octubre,4,2
665,2016-10-26,2016,10,26,Miércoles,Octubre,4,2
666,2016-10-27,2016,10,27,Jueves,Octubre,4,2
667,2016-10-28,2016,10,28,Viernes,Octubre,4,2
668,2016-10-29,2016,10,29,Sábado,Octubre,4,2
669,2016-10-30,2016,10,30,Domingo,Octubre,4,2
670,2016-10-31,2016,10,31,Lunes,Octubre,4,2
671,2016-11-01,2016,11,1,Martes,Noviembre,4,2
672,2016-11-02,2016,11,2,Miércoles,Noviembre,4,2
673,2016-11-03,2016,11,3,Jueves,Noviembre,4,2
674,2016-11-04,2016,11,4,Viernes,Noviembre,4,2
675,2016-11-05,2016,11,5,Sábado,Noviembre,4,2
676,2016-11-06,2016,11,6,Domingo,Noviembre,4,2
677,2016-11-07,2016,11,7,Lunes,Noviembre,4,2
678,2016-11-08,2016,11,8,Martes,Noviembre,4,2
679,2016-11-09,2016,11,9,Miércoles,Noviembre,4,2
680,2016-11-10,2016,11,10,Jueves,Noviembre,4,2
681,2016-11-11,2016,11,11,Viernes,Noviembre,4,2
682,2016-11-12,2016,11,12,Sábado,Noviembre,4,2
683,2016-11-13,2016,11,13,Domingo,Noviembre,4,2
684,2016-11-14,2016,11,14,Lunes,Noviembre,4,2
685,2016-11-15,2016,11,15,Martes,Noviembre,4,2
686,2016-11-16,2016,11,16,Miércoles,Noviembre,4,2
687,2016-11-17,2016,11,17,Jueves,Noviembre,4,2
688,2016-11-18,2016,11,18,Viernes,Noviembre,4,2
689,2016-11-19,2016,11,19,Sábado,Noviembre,4,2
690,2016-11-20,2016,11,20,Domingo,Noviembre,4,2
691,2016-11-21,2016,11,21,Lunes,Noviembre,4,2
692,2016-11-22,2016,11,22,Martes,Noviembre,4,2
693,2016-11-23,2016,11,23,Miércoles,Noviembre,4,2
694,2016-11-24,2016,11,24,Jueves,Noviembre,4,2
695,2016-11-25,2016,11,25,Viernes,Noviembre,4,2
696,2016-11-26,2016,11,26,Sábado,Noviembre,4,2
697,2016-11-27,2016,11,27,Domingo,Noviembre,4,2
698,2016-11-28,2016,11,28,Lunes,Noviembre,4,2
699,2016-11-29,2016,11,29,Martes,Noviembre,4,2
700,2016-11-30,2016,11,30,Miércoles,Noviembre,4,2
701,2016-12-01,2016,12,1,Jueves,Diciembre,4,2
702,2016-12-02,2016,12,2,Viernes,Diciembre,4,2
703,2016-12-03,2016,12,3,Sábado,Diciembre,4,2
704,2016-12-04,2016,12,4,Domingo,Diciembre,4,2
705,2016-12-05,2016,12,5,Lunes,Diciembre,4,2
706,2016-12-06,2016,12,6,Martes,Diciembre,4,2
707,2016-12-07,2016,12,7,Miércoles,Diciembre,4,2
708,2016-12-08,2016,12,8,Jueves,Diciembre,4,2
709,2016-12-09,2016,12,9,Viernes,Diciembre,4,2
710,2016-12-10,2016,12,10,Sábado,Diciembre,4,2
711,2016-12-11,2016,12,11,Domingo,Diciembre,4,2
712,2016-12-12,2016,12,12,Lunes,Diciembre,4,2
713,2016-12-13,2016,12,13,Martes,Diciembre,4,2
714,2016-12-14,2016,12,14,Miércoles,Diciembre,4,2
715,2016-12-15,2016,12,15,Jueves,Diciembre,4,2
716,2016-12-16,2016,12,16,Viernes,Diciembre,4,2
717,2016-12-17,2016,12,17,Sábado,Diciembre,4,2
718,2016-12-18,2016,12,18,Domingo,Diciembre,4,2
719,2016-12-19,2016,12,19,Lunes,Diciembre,4,2
720,2016-12-20,2016,12,20,Martes,Diciembre,4,2
721,2016-12-21,2016,12,21,Miércoles,Diciembre,4,2
722,2016-12-22,2016,12,22,Jueves,Diciembre,4,2
723,2016-12-23,2016,12,23,Viernes,Diciembre,4,2
724,2016-12-24,2016,12,24,Sábado,Diciembre,4,2
725,2016-12-25,2016,12,25,Domingo,Diciembre,4,2
726,2016-12-26,2016,12,26,Lunes,Diciembre,4,2
727,2016-12-27,2016,12,27,Martes,Diciembre,4,2
728,2016-12-28,2016,12,28,Miércoles,Diciembre,4,2
729,2016-12-29,2016,12,29,Jueves,Diciembre,4,2
730,2016-12-30,2016,12,30,Viernes,Diciembre,4,2
731,2016-12-31,2016,12,31,Sábado,Diciembre,4,2
732,2017-01-01,2017,1,1,Domingo,Enero,1,1
733,2017-01-02,2017,1,2,Lunes,Enero,1,1
734,2017-01-03,2017,1,3,Martes,Enero,1,1
735,2017-01-04,2017,1,4,Miércoles,Enero,1,1
736,2017-01-05,2017,1,5,Jueves,Enero,1,1
737,2017-01-06,2017,1,6,Viernes,Enero,1,1
738,2017-01-07,2017,1,7,Sábado,Enero,1,1
739,2017-01-08,2017,1,8,Domingo,Enero,1,1
740,2017-01-09,2017,1,9,Lunes,Enero,1,1
741,2017-01-10,2017,1,10,Martes,Enero,1,1
742,2017-01-11,2017,1,11,Miércoles,Enero,1,1
743,2017-01-12,2017,1,12,Jueves,Enero,1,1
744,2017-01-13,2017,1,13,Viernes,Enero,1,1
745,2017-01-14,2017,1,14,Sábado,Enero,1,1
746,2017-01-15,2017,1,15,Domingo,Enero,1,1
747,2017-01-16,2017,1,16,Lunes,Enero,1,1
748,2017-01-17,2017,1,17,Martes,Enero,1,1
749,2017-01-18,2017,1,18,Miércoles,Enero,1,1
750,2017-01-19,2017,1,19,Jueves,Enero,1,1
751,2017-01-20,2017,1,20,Viernes,Enero,1,1
752,2017-01-21,2017,1,21,Sábado,Enero,1,1
753,2017-01-22,2017,1,22,Domingo,Enero,1,1
754,2017-01-23,2017,1,23,Lunes,Enero,1,1
755,2017-01-24,2017,1,24,Martes,Enero,1,1
756,2017-01-25,2017,1,25,Miércoles,Enero,1,1
757,2017-01-26,2017,1,26,Jueves,Enero,1,1
758,2017-01-27,2017,1,27,Viernes,Enero,1,1
759,2017-01-28,2017,1,28,Sábado,Enero,1,1
760,2017-01-29,2017,1,29,Domingo,Enero,1,1
761,2017-01-30,2017,1,30,Lunes,Enero,1,1
762,2017-01-31,2017,1,31,Martes,Enero,1,1
763,2017-02-01,2017,2,1,Miércoles,Febrero,1,1
764,2017-02-02,2017,2,2,Jueves,Febrero,1,1
765,2017-02-03,2017,2,3,Viernes,Febrero,1,1
766,2017-02-04,2017,2,4,Sábado,Febrero,1,1
767,2017-02-05,2017,2,5,Domingo,Febrero,1,1
768,2017-02-06,2017,2,6,Lunes,Febrero,1,1
769,2017-02-07,2017,2,7,Martes,Febrero,1,1
770,2017-02-08,2017,2,8,Miércoles,Febrero,1,1
771,2017-02-09,2017,2,9,Jueves,Febrero,1,1
772,2017-02-10,2017,2,10,Viernes,Febrero,1,1
773,2017-02-11,2017,2,11,Sábado,Febrero,1,1
774,2017-02-12,2017,2,12,Domingo,Febrero,1,1
775,2017-02-13,2017,2,13,Lunes,Febrero,1,1
776,2017-02-14,2017,2,14,Martes,Febrero,1,1
777,2017-02-15,2017,2,15,Miércoles,Febrero,1,1
778,2017-02-16,2017,2,16,Jueves,Febrero,1,1
779,2017-02-17,2017,2,17,Viernes,Febrero,1,1
780,2017-02-18,2017,2,18,Sábado,Febrero,1,1
781,2017-02-19,2017,2,19,Domingo,Febrero,1,1
782,2017-02-20,2017,2,20,Lunes,Febrero,1,1
783,2017-02-21,2017,2,21,Martes,Febrero,1,1
784,2017-02-22,2017,2,22,Miércoles,Febrero,1,1
785,2017-02-23,2017,2,23,Jueves,Febrero,1,1
786,2017-02-24,2017,2,24,Viernes,Febrero,1,1
787,2017-02-25,2017,2,25,Sábado,Febrero,1,1
788,2017-02-26,2017,2,26,Domingo,Febrero,1,1
789,2017-02-27,2017,2,27,Lunes,Febrero,1,1
790,2017-02-28,2017,2,28,Martes,Febrero,1,1
791,2017-03-01,2017,3,1,Miércoles,Marzo,1,1
792,2017-03-02,2017,3,2,Jueves,Marzo,1,1
793,2017-03-03,2017,3,3,Viernes,Marzo,1,1
794,2017-03-04,2017,3,4,Sábado,Marzo,1,1
795,2017-03-05,2017,3,5,Domingo,Marzo,1,1
796,2017-03-06,2017,3,6,Lunes,Marzo,1,1
797,2017-03-07,2017,3,7,Martes,Marzo,1,1
798,2017-03-08,2017,3,8,Miércoles,Marzo,1,1
799,2017-03-09,2017,3,9,Jueves,Marzo,1,1
800,2017-03-10,2017,3,10,Viernes,Marzo,1,1
801,2017-03-11,2017,3,11,Sábado,Marzo,1,1
802,2017-03-12,2017,3,12,Domingo,Marzo,1,1
803,2017-03-13,2017,3,13,Lunes,Marzo,1,1
804,2017-03-14,2017,3,14,Martes,Marzo,1,1
805,2017-03-15,2017,3,15,Miércoles,Marzo,1,1
806,2017-03-16,2017,3,16,Jueves,Marzo,1,1
807,2017-03-17,2017,3,17,Viernes,Marzo,1,1
808,2017-03-18,2017,3,18,Sábado,Marzo,1,1
809,2017-03-19,2017,3,19,Domingo,Marzo,1,1
810,2017-03-20,2017,3,20,Lunes,Marzo,1,1
811,2017-03-21,2017,3,21,Martes,Marzo,1,1
812,2017-03-22,2017,3,22,Miércoles,Marzo,1,1
813,2017-03-23,2017,3,23,Jueves,Marzo,1,1
814,2017-03-24,2017,3,24,Viernes,Marzo,1,1
815,2017-03-25,2017,3,25,Sábado,Marzo,1,1
816,2017-03-26,2017,3,26,Domingo,Marzo,1,1
817,2017-03-27,2017,3,27,Lunes,Marzo,1,1
818,2017-03-28,2017,3,28,Martes,Marzo,1,1
819,2017-03-29,2017,3,29,Miércoles,Marzo,1,1
820,2017-03-30,2017,3,30,Jueves,Marzo,1,1
821,2017-03-31,2017,3,31,Viernes,Marzo,1,1
822,2017-04-01,2017,4,1,Sábado,Abril,2,1
823,2017-04-02,2017,4,2,Domingo,Abril,2,1
824,2017-04-03,2017,4,3,Lunes,Abril,2,1
825,2017-04-04,2017,4,4,Martes,Abril,2,1
826,2017-04-05,2017,4,5,Miércoles,Abril,2,1
827,2017-04-06,2017,4,6,Jueves,Abril,2,1
828,2017-04-07,2017,4,7,Viernes,Abril,2,1
829,2017-04-08,2017,4,8,Sábado,Abril,2,1
830,2017-04-09,2017,4,9,Domingo,Abril,2,1
831,2017-04-10,2017,4,10,Lunes,Abril,2,1
832,2017-04-11,2017,4,11,Martes,Abril,2,1
833,2017-04-12,2017,4,12,Miércoles,Abril,2,1
834,2017-04-13,2017,4,13,Jueves,Abril,2,1
835,2017-04-14,2017,4,14,Viernes,Abril,2,1
836,2017-04-15,2017,4,15,Sábado,Abril,2,1
837,2017-04-16,2017,4,16,Domingo,Abril,2,1
838,2017-04-17,2017,4,17,Lunes,Abril,2,1
839,2017-04-18,2017,4,18,Martes,Abril,2,1
840,2017-04-19,2017,4,19,Miércoles,Abril,2,1
841,2017-04-20,2017,4,20,Jueves,Abril,2,1
842,2017-04-21,2017,4,21,Viernes,Abril,2,1
843,2017-04-22,2017,4,22,Sábado,Abril,2,1
844,2017-04-23,2017,4,23,Domingo,Abril,2,1
845,2017-04-24,2017,4,24,Lunes,Abril,2,1
846,2017-04-25,2017,4,25,Martes,Abril,2,1
847,2017-04-26,2017,4,26,Miércoles,Abril,2,1
848,2017-04-27,2017,4,27,Jueves,Abril,2,1
849,2017-04-28,2017,4,28,Viernes,Abril,2,1
850,2017-04-29,2017,4,29,Sábado,Abril,2,1
851,2017-04-30,2017,4,30,Domingo,Abril,2,1
852,2017-05-01,2017,5,1,Lunes,Mayo,2,1
853,2017-05-02,2017,5,2,Martes,Mayo,2,1
854,2017-05-03,2017,5,3,Miércoles,Mayo,2,1
855,2017-05-04,2017,5,4,Jueves,Mayo,2,1
856,2017-05-05,2017,5,5,Viernes,Mayo,2,1
857,2017-05-06,2017,5,6,Sábado,Mayo,2,1
858,2017-05-07,2017,5,7,Domingo,Mayo,2,1
859,2017-05-08,2017,5,8,Lunes,Mayo,2,1
860,2017-05-09,2017,5,9,Martes,Mayo,2,1
861,2017-05-10,2017,5,10,Miércoles,Mayo,2,1
862,2017-05-11,2017,5,11,Jueves,Mayo,2,1
863,2017-05-12,2017,5,12,Viernes,Mayo,2,1
864,2017-05-13,2017,5,13,Sábado,Mayo,2,1
865,2017-05-14,2017,5,14,Domingo,Mayo,2,1
866,2017-05-15,2017,5,15,Lunes,Mayo,2,1
867,2017-05-16,2017,5,16,Martes,Mayo,2,1
868,2017-05-17,2017,5,17,Miércoles,Mayo,2,1
869,2017-05-18,2017,5,18,Jueves,Mayo,2,1
870,2017-05-19,2017,5,19,Viernes,Mayo,2,1
871,2017-05-20,2017,5,20,Sábado,Mayo,2,1
872,2017-05-21,2017,5,21,Domingo,Mayo,2,1
873,2017-05-22,2017,5,22,Lunes,Mayo,2,1
874,2017-05-23,2017,5,23,Martes,Mayo,2,1
875,2017-05-24,2017,5,24,Miércoles,Mayo,2,1
876,2017-05-25,2017,5,25,Jueves,Mayo,2,1
877,2017-05-26,2017,5,26,Viernes,Mayo,2,1
878,2017-05-27,2017,5,27,Sábado,Mayo,2,1
879,2017-05-28,2017,5,28,Domingo,Mayo,2,1
880,2017-05-29,2017,5,29,Lunes,Mayo,2,1
881,2017-05-30,2017,5,30,Martes,Mayo,2,1
882,2017-05-31,2017,5,31,Miércoles,Mayo,2,1
883,2017-06-01,2017,6,1,Jueves,Junio,2,1
884,2017-06-02,2017,6,2,Viernes,Junio,2,1
885,2017-06-03,2017,6,3,Sábado,Junio,2,1
886,2017-06-04,2017,6,4,Domingo,Junio,2,1
887,2017-06-05,2017,6,5,Lunes,Junio,2,1
888,2017-06-06,2017,6,6,Martes,Junio,2,1
889,2017-06-07,2017,6,7,Miércoles,Junio,2,1
890,2017-06-08,2017,6,8,Jueves,Junio,2,1
891,2017-06-09,2017,6,9,Viernes,Junio,2,1
892,2017-06-10,2017,6,10,Sábado,Junio,2,1
893,2017-06-11,2017,6,11,Domingo,Junio,2,1
894,2017-06-12,2017,6,12,Lunes,Junio,2,1
895,2017-06-13,2017,6,13,Martes,Junio,2,1
896,2017-06-14,2017,6,14,Miércoles,Junio,2,1
897,2017-06-15,2017,6,15,Jueves,Junio,2,1
898,2017-06-16,2017,6,16,Viernes,Junio,2,1
899,2017-06-17,2017,6,17,Sábado,Junio,2,1
900,2017-06-18,2017,6,18,Domingo,Junio,2,1
901,2017-06-19,2017,6,19,Lunes,Junio,2,1
902,2017-06-20,2017,6,20,Martes,Junio,2,1
903,2017-06-21,2017,6,21,Miércoles,Junio,2,1
904,2017-06-22,2017,6,22,Jueves,Junio,2,1
905,2017-06-23,2017,6,23,Viernes,Junio,2,1
906,2017-06-24,2017,6,24,Sábado,Junio,2,1
907,2017-06-25,2017,6,25,Domingo,Junio,2,1
908,2017-06-26,2017,6,26,Lunes,Junio,2,1
909,2017-06-27,2017,6,27,Martes,Junio,2,1
910,2017-06-28,2017,6,28,Miércoles,Junio,2,1
911,2017-06-29,2017,6,29,Jueves,Junio,2,1
912,2017-06-30,2017,6,30,Viernes,Junio,2,1
913,2017-07-01,2017,7,1,Sábado,Julio,3,2
914,2017-07-02,2017,7,2,Domingo,Julio,3,2
915,2017-07-03,2017,7,3,Lunes,Julio,3,2
916,2017-07-04,2017,7,4,Martes,Julio,3,2
917,2017-07-05,2017,7,5,Miércoles,Julio,3,2
918,2017-07-06,2017,7,6,Jueves,Julio,3,2
919,2017-07-07,2017,7,7,Viernes,Julio,3,2
920,2017-07-08,2017,7,8,Sábado,Julio,3,2
921,2017-07-09,2017,7,9,Domingo,Julio,3,2
922,2017-07-10,2017,7,10,Lunes,Julio,3,2
923,2017-07-11,2017,7,11,Martes,Julio,3,2
924,2017-07-12,2017,7,12,Miércoles,Julio,3,2
925,2017-07-13,2017,7,13,Jueves,Julio,3,2
926,2017-07-14,2017,7,14,Viernes,Julio,3,2
927,2017-07-15,2017,7,15,Sábado,Julio,3,2
928,2017-07-16,2017,7,16,Domingo,Julio,3,2
929,2017-07-17,2017,7,17,Lunes,Julio,3,2
930,2017-07-18,2017,7,18,Martes,Julio,3,2
931,2017-07-19,2017,7,19,Miércoles,Julio,3,2
932,2017-07-20,2017,7,20,Jueves,Julio,3,2
933,2017-07-21,2017,7,21,Viernes,Julio,3,2
934,2017-07-22,2017,7,22,Sábado,Julio,3,2
935,2017-07-23,2017,7,23,Domingo,Julio,3,2
